FIPS,State,County,N_1982,N_1987,N_1992,N_1997,P_1982,P_1987,P_1992,P_1997
48471,Texas,Walker,1866195.01,1749562.488,1752373.683,1983772.348,586989.4265,559062.4682,566080.8605,483106.805
48473,Texas,Waller,2034978.255,2766027.314,2406873.778,2454025.167,639791.9811,873610.5063,770743.0565,764796.8661
48475,Texas,Ward,313774.955,468684.3425,323302.635,305169.075,99038.77,143059.9535,103174.106,73411.265
48477,Texas,Washington,3764048.548,4018480.958,4404612.493,4183560.389,1168807.539,1248406.752,1388316.769,1306737.58
48479,Texas,Webb,5028068.535,5709474.382,3845663.355,4314650.013,1625003.648,1396940.025,1231530.743,1384645.982
48481,Texas,Wharton,2221381.804,2352082.44,2336309.925,3312928.107,710307.5428,759433.066,750468.4978,1058636.391
48483,Texas,Wheeler,3120879.105,3526792.244,3278265.895,3792702.456,902753.694,995813.2646,947636.771,1099103.028
48485,Texas,Wichita,1419483.054,1369643.063,1342873.728,1898440.726,431613.3096,335430.4352,414567.3695,576607.7482
48487,Texas,Wilbarger,2227825.638,2233331.329,2394633.613,2419134.08,705720.3582,696641.3484,584395.085,749848.946
48489,Texas,Willacy,306464.5845,216133.7625,271855.611,480072.86,98596.1208,67543.853,84575.2819,151711.14
48491,Texas,Williamson,3214451.465,3274242.917,2906893.517,3123830.25,987256.9599,1006188.717,893624.3655,951322.4946
48493,Texas,Wilson,4468057.828,4547939.029,4152691.311,4173189.768,1360192.374,1370898.242,1226167.037,1234647.015
48495,Texas,Winkler,287349.38,312228.645,509599.3375,516472.6825,89163.855,94067.406,161449.154,163979.414
48497,Texas,Wise,3759375.609,3785894.221,4124762.233,3999421.228,997097.711,1033405.556,1163276.043,1144519.082
48499,Texas,Wood,3180426.419,3241159.648,3864947.778,4449367.572,871602.6769,867815.7587,1022809.802,1229134.025
48501,Texas,Yoakum,298412.015,377295.04,388753.715,436648.64,72192.123,93946.66,96087.9375,106874.695
48503,Texas,Young,2317455.415,2887048.763,2323620.95,2431156.613,716425.0503,881653.22,711203.5045,751825.1
48505,Texas,Zapata,1499382.01,1467264.051,1259069.035,1309867.768,484014.813,469631.0624,398114.168,418200.249
48507,Texas,Zavala,2896803.31,3039605.403,1883745.53,1632582.18,654792.212,739545.927,587270.091,466716.755
49001,Utah,Beaver,1482487.765,1433383.813,1533739.955,4167989.203,403881.08,410427.767,441128.925,1598989.117
49003,Utah,Box Elder,4635400.748,4412356.576,4861366.175,5410440.632,1193335.752,1197308.594,1318575.255,1453365.618
49005,Utah,Cache,3628282.874,3500239.82,3884153.023,4150494.64,777880.3934,766777.1805,857038.036,907813.976
49007,Utah,Carbon,728357.0385,513627.595,677939.3425,608948.3095,218252.6001,153100.3897,156012.9955,179745.5868
49009,Utah,Daggett,165331.935,231690.94,196661.7925,242907.11,53028.13,55198.17,47144.915,58927.845
49011,Utah,Davis,1075838.534,1041424.398,713544.5185,541561.9895,293225.952,280753.4277,191740.3559,141596.2248
49013,Utah,Duchesne,2655806.135,2765002.779,3023894.662,3189312.73,761874.8215,803645.0747,886966.2828,954179.6293
49015,Utah,Emery,1210244.305,1502381.655,1346719.864,1481838.452,353000.101,452224.7025,405598.2096,438625.7291
49017,Utah,Garfield,1048672.833,1101410.024,1187667.702,1123611.368,315627.086,340781.3116,368395.292,346183.382
49019,Utah,Grand,328827.9225,255446.801,301394.525,232449.46,102020.281,77297.5529,73110.8015,55870.025
49021,Utah,Iron,1530633.181,1613473.403,1470802.774,1507837.978,382718.8108,408304.6973,371923.8964,383738.1846
49023,Utah,Juab,928105.343,969950.355,1002734.34,1012211.383,276203.8872,284033.761,283168.09,239655.2355
49025,Utah,Kane,405183.6525,529194.0415,526560.8165,542960.935,122270.059,159943.6991,162378.6911,171773.799
49027,Utah,Millard,3072522.011,2845242.121,2943695.867,3259861.36,837673.3179,785860.0727,836524.6773,840309.573
49029,Utah,Morgan,711650.4875,724329.0175,580791.6165,724213.591,160480.49,173763.055,136539.7426,182608.4659
49031,Utah,Piute,662677.475,778404.2125,670492.16,657822.8525,176608.755,222063.548,181823.068,177860.5
49033,Utah,Rich,2352830.46,2412383.31,2269619.51,2688096.453,702977.2,748582.605,708318.921,845249.592
49035,Utah,Salt Lake,897375.7085,744273.3715,718431.6345,545195.045,217044.8973,181313.3952,178078.4993,134749.9766
49037,Utah,San Juan,1169430.525,1072159.628,819954.6875,1085436.638,358999.056,338739.2182,262171.785,336035.748
49039,Utah,Sanpete,3193104.648,3428898.725,3517937.013,3251080.755,788811.8752,861345.504,920070.0372,831547.221
49041,Utah,Sevier,2081454.603,1908701.688,2225153.388,2184381.915,555651.7755,522601.0425,602040.88,573585.028
49043,Utah,Summit,1385203.338,1499920.67,1483913.163,1882591.943,341449.652,387655.4635,381015.2617,524762.027
49045,Utah,Tooele,1500731.578,1614422.668,1153247.785,1245652.705,440584.2195,368581.795,340653.1405,295516.081
49047,Utah,Uintah,2600685.637,2931263.98,2780850.363,2773929.622,759121.2155,827557.2425,831009.473,823119.2408
49049,Utah,Utah,4131662.235,4036832.832,4035244.194,4033044.73,1117980.163,1090181.826,1125989.437,1060071.36
49051,Utah,Wasatch,947777.913,695837.635,744934.2275,626417.7675,199326.2752,160182.0615,180384.598,145236.334
49053,Utah,Washington,965290.55,1012157.32,745005.1775,892079.9225,290207.9535,306675.8625,228651.1235,278590.8195
49055,Utah,Wayne,1047566.393,1162900.423,989203.5325,1125280.348,301372.432,337515.967,283846.79,317706.81
49057,Utah,Weber,1754920.914,1496468.737,1646343.336,1599285.081,409746.7256,348454.6021,383472.4055,365466.3324
50001,Vermont,Addison,3731150.606,3641768.222,3749695.119,3827111.26,631844.3464,631386.3003,646446.1924,660398.381
50003,Vermont,Bennington,415949.688,301335.2325,275479.7425,271757.445,76268.4687,54985.624,51873.716,50968.206
50005,Vermont,Caledonia,1242303.131,1159758.965,1138412.804,1166380.628,219135.2703,200114.5373,196670.1334,203129.1545
50007,Vermont,Chittenden,1494861.523,1112687.76,934166.874,946485.766,263074.2995,199681.8463,170159.7651,169492.921
50009,Vermont,Essex,256047.5055,247085.6825,234821.1275,227347.0975,45794.6252,43454.467,52860.205,51099.645
50011,Vermont,Franklin,3979479.769,4025778.063,3972271.702,3964407.862,673901.0711,680187.8455,669717.2041,667142.8108
50013,Vermont,Grand Isle,451469.646,399591.83,351473.5375,345855.3775,81798.2659,69585.533,79526.9895,78584.8085
50015,Vermont,Lamoille,772006.5725,670881.402,637200.35,602521.5235,131246.6315,115862.6313,107309.443,104054.6019
50017,Vermont,Orange,1539078.61,1319747.037,1163275.14,1068709.439,269518.71,228684.5013,206772.4705,192997.6279
50019,Vermont,Orleans,2676086.641,2643300.683,2632750.332,2572656.466,448685.4141,438149.4065,444804.5793,438241.8558
50021,Vermont,Rutland,1634252.267,1382882.841,1339973.785,1281111.206,292786.9119,249652.7749,250302.9368,234617.9774
50023,Vermont,Washington,848839.0575,776359.473,616907.773,579522.1475,153446.1785,142743.1537,113503.6762,106802.3
50025,Vermont,Windham,624208.7855,542162.763,458431.847,447877.8035,114628.8207,99244.3662,82187.6458,80699.5675
50027,Vermont,Windsor,979309.8,809241.238,704978.2955,644461.9235,184635.9103,160411.2527,150556.7757,137553.5414
51001,Virginia,Accomack,751921.7025,1129258.523,1175496.473,1582717.958,232572.412,346998.5195,353191.2945,475123.5
51003,Virginia,Albemarle,1942552.942,1566562.811,1694125.296,1576060.505,580846.0937,458871.0341,502643.3824,472947.1185
51005,Virginia,Alleghany,205653.631,159500.48,173879.65,249018.7275,62657.2902,48110.4535,43746.518,61170.972
51007,Virginia,Amelia,1205231.203,1059136.873,1376226.008,1603311.892,348459.7885,286273.521,385895.97,460090.0204
51009,Virginia,Amherst,789019.41,800322.6025,862121.35,797056.405,244565.0635,252214.43,267830.5895,249434.651
51011,Virginia,Appomattox,732377.1575,941419.01,867129.9275,829834.765,210174.237,257987.635,258875.21,252927.338
51013,Virginia,Arlington,0,0,0,0,0,0,0,0
51015,Virginia,Augusta,5517974.579,5527711.512,6510333.629,6692411.536,1556199.64,1555619.999,1895838.705,2012220.005
51017,Virginia,Bath,337805.775,309765.0425,269292.8375,298477.0225,104198.7025,95769.1495,81168.7325,75137.992
51019,Virginia,Bedford,2415818.573,2289400.402,2733837.795,2530130.004,672385.4216,648875.7479,800707.348,742769.3556
51021,Virginia,Bland,816899.0875,666844.486,683134.995,758754.527,230040.3276,185192.4518,198454.705,223963.8233
51023,Virginia,Botetourt,1136020.867,1098660.418,1159365.033,1116348.205,319995.2892,309251.911,324010.5655,321484.644
51025,Virginia,Brunswick,612191.081,524583.06,521653.0125,410657.565,180325.8704,157546.885,157303.5615,118546.13
51027,Virginia,Buchanan,27300.2075,53693.58,40532.47,37710.1675,7930.466,15955.195,12244.327,11679.321
51029,Virginia,Buckingham,919117.363,939082.154,1310656.673,1262898.728,283453.4687,294305.6849,403731.195,409914.2975
51031,Virginia,Campbell,1174864.026,1125719.013,1289196.664,1285918.588,334010.3152,336194.86,386725.0845,386673.8565
51033,Virginia,Caroline,242601.725,196915.225,235923.7975,237467.7475,71230.8185,47296.887,57581.8705,57180.48
51035,Virginia,Carroll,1527877.322,1427764.02,1542410.131,1491776.003,425138.4717,408776.515,448057.7208,443575.926
51036,Virginia,Charles City,41438.1625,37469.9425,54729.145,46542.92,13965.7515,9877.6195,13420.9775,13603.89
51037,Virginia,Charlotte,846997.618,790118.3345,779925.6125,831008.91,232987.0337,215478.8548,223372.408,243987.087
51041,Virginia,Chesterfield,206451.7625,217948.565,183704.9725,226972.9935,61941.8185,59441.523,49983.995,66915.7374
51043,Virginia,Clarke,1030537.228,1004158.843,969419.42,899005.49,282924.362,274805.961,263104.8275,250886.025
51045,Virginia,Craig,385391.981,345687.6725,400467.246,356538.6975,116849.0909,105732.313,126583.496,109497.5295
51047,Virginia,Culpeper,1805726.839,1499269.273,1579430.748,1532257.823,495253.0341,423532.128,438757.134,425449.7955
51049,Virginia,Cumberland,1330747.785,1104995.72,1437808.55,1264464.175,391707.6875,332368.4615,435542.267,387351.394
51051,Virginia,Dickenson,74271.9205,70277.3085,73600.9025,99954.25,21472.163,21759.6831,23292.556,23650.623
51053,Virginia,Dinwiddie,406096.0925,449663.92,446205.75,355079.74,117629.873,134209.9965,133402.421,103154.091
51057,Virginia,Essex,158059.8175,102361.3175,62601.2775,74690.0175,50761.1665,38231.697,18652.059,23450.846
51059,Virginia,Fairfax,177250.305,133092.475,127577.3545,113190.3955,40388.4665,30441.46,27752.1973,24507.2252
51061,Virginia,Fauquier,3054653.336,2596781.377,3104409.936,2985081.742,828208.1043,696381.8307,847578.8492,822963.6828
51063,Virginia,Floyd,1545386.376,1415611.523,1609280.78,1559435.113,426040.8399,396204.5025,465773.4835,467868.452
51065,Virginia,Fluvanna,500004.8735,454122.2015,470967.775,467632.355,155046.2605,138988.6046,147190.31,144522.5985
51067,Virginia,Franklin,2238739.096,2240434.065,2458307.494,2304356.493,541700.7694,523265.0055,589006.8341,563813.2335
51069,Virginia,Frederick,1197543.476,879604.3975,935335.132,896363.473,362254.8919,259249.66,276787.9828,270677.247
51071,Virginia,Giles,575891.497,513481.036,580814.325,572434.8875,177920.2242,157977.5046,179348.4545,176494.884
51073,Virginia,Gloucester,64662.07,76622.89,46249.931,41440.5525,17546.1765,22153.092,10846.3979,9576.6245
51075,Virginia,Goochland,521415.8875,485701.19,417188.475,501446.07,152742.648,143137.005,122807.421,123117.103
51077,Virginia,Grayson,1611080.284,1394868.274,1583176.663,1593177.673,448092.7926,382075.1825,455744.2275,458877.1465
51079,Virginia,Greene,496077.855,458486.612,441625.105,428851.6925,145758.04,135769.214,131250.515,126997.875
51081,Virginia,Greensville,329549.3,313272.6425,278342.6275,88608.0875,131906.055,113355.653,112485.375,21995.03
51083,Virginia,Halifax,1046959.604,910438.006,1028584.861,1135725.922,318326.9671,285316.9693,323172.9974,365400.1542
51085,Virginia,Hanover,1029210.416,861288.443,839650.9,804511.2825,286587.4959,235048.6622,237415.661,234016.757
51087,Virginia,Henrico,105787.825,79568.2935,96693.31,95344.9525,31669.719,23318.8684,23043.0005,28179.75
51089,Virginia,Henry,470052.1085,376578.2475,376102.67,293062.815,142529.7824,115574.988,117490.8345,89548.294
51091,Virginia,Highland,610798.7525,630215.7795,745688.813,849193.1425,174117.107,182788.9138,185825.3632,233273.5418
51093,Virginia,Isle of Wight,684889.236,753183.9025,991368.4225,1054545.91,244695.5206,276211.527,388445.77,396081.966
51095,Virginia,James City,93193.08,53828.9025,73466.2175,62165.9375,23939.651,14453.095,17961.2565,14551.71
51097,Virginia,King and Queen,165986.6905,92354.6025,105057.5825,58399.775,60641.7057,30461.74,34244.999,13768.441
51099,Virginia,King George,203345.545,163867.2775,137458.68,154514.125,49963.1415,39380.332,33274.1405,46197.68
51101,Virginia,King William,272971.4625,226082.0825,195955.82,157672.3975,64370.69,52376.0675,44264.655,36252.137
51103,Virginia,Lancaster,43309.475,28514.0675,22534.6275,13668.18625,14383.5875,8540.5575,6630.425,4239.4975
51105,Virginia,Lee,1366284.042,1187082.039,1347086.424,1357544.864,407943.8802,360633.3706,416779.7129,425130.9016
51107,Virginia,Loudoun,2088378.489,1862850.668,1782772.977,1716142.341,598969.8376,534583.958,513602.3325,508162.6652
51109,Virginia,Louisa,939063.6875,869296.6175,894436.7375,846506.8375,289230.5482,268315.0575,270354.755,251371.378
51111,Virginia,Lunenburg,580266.18,490122.8475,490530.4625,493413.2225,179277.056,157238.785,155944.109,119518.0435
51113,Virginia,Madison,1683988.046,1503482.46,1603458.898,1526762.453,488527.7277,426677.663,460825.616,439306.655
51115,Virginia,Mathews,33453.475,24836.755,17628.4725,35710.6425,11347.345,6330.5275,4960.165,11178.0845
51117,Virginia,Mecklenburg,1194226.952,1248613.24,1291329.315,1345043.958,373054.1035,377527.3523,388686.465,405738.32
51119,Virginia,Middlesex,92199.165,58493.12,73052.1225,27692.1975,22865.0985,14749.2225,17660.7575,8077.605
51121,Virginia,Montgomery,1334842.857,1161240.895,1333254.14,1274639.05,353281.2344,307266.859,364949.9242,354220.3755
51125,Virginia,Nelson,722995.7095,605023.32,668049.041,650815.2975,222947.6488,195056.693,211220.0738,204675.341
51127,Virginia,New Kent,55173.26,34033.1675,22037.36,32760.92,18428.939,11266.411,5266.1385,7618.3605
51131,Virginia,Northampton,34138.9225,22980.145,11901.405,20685.0975,9008.5475,6687.215,2917.337,6141.49
51133,Virginia,Northumberland,69091.39,39080.72,32688.745,28284.19,21803.8025,14348.725,8699.975,8441.045
51135,Virginia,Nottoway,864150.1725,985001.0365,1131150.278,1223590.682,245132.3275,291866.6496,331512.8255,362036.8683
51137,Virginia,Orange,1614307.2,1390046.24,1378054.448,1393262.193,459473.171,389869.969,393908.182,416804.023
51139,Virginia,Page,2140565.223,2613708.915,3752916.809,4517121.645,644248.2795,794858.3748,1155472.369,1413271.338
51141,Virginia,Patrick,814398.8065,660606.4875,731245.418,770442.74,228618.4271,190262.37,208663.0297,220000.297
51143,Virginia,Pittsylvania,1716436.385,1698275.799,1761375.398,1733565.708,505993.823,491700.0347,535556.3805,513702.9287
51145,Virginia,Powhatan,643978.2095,629944.43,480619.84,391743.0565,171701.5698,163073.265,124610.085,96733.8201
51147,Virginia,Prince Edward,683185.32,680701.29,795123.31,1022651.947,187055.7015,183022.939,228508.447,317971.5201
51149,Virginia,Prince George,143185.359,126853.59,110555.175,70489.5375,46920.1684,35567.067,26929.7515,21221.412
51153,Virginia,Prince William,637048.058,433230.3615,380539.53,437040.095,171183.0912,106735.3136,99116.6185,115697.2725
51155,Virginia,Pulaski,1226743.785,1093181.85,1097110.29,1314945.518,346283.6718,298898.468,314949.4275,382137.367
51157,Virginia,Rappahannock,765397.851,646499.895,805550.9325,764640.4525,235399.2746,201757.73,253852.177,238648.801
51159,Virginia,Richmond,90068.035,73956.3475,66438.44,69907.4075,25761.982,19758.477,15815.862,16979.94
51161,Virginia,Roanoke,720157.4225,295881.5035,690598.23,289296.675,252328.129,85749.7504,237196.6445,86769.922
51163,Virginia,Rockbridge,1887506.013,1704178.579,1759932.973,1823924.681,560255.4475,508429.5948,528789.8165,549625.4454
51165,Virginia,Rockingham,11165389.32,11786848.08,13801086.7,15549604.51,3205543.284,3404712.397,4073906.906,4600471.514
51167,Virginia,Russell,1794842.377,1818657.08,2069968.879,1894567.767,532634.4555,544776.1272,629299.3645,579493.3867
51169,Virginia,Scott,1026118.544,1108495.065,1212540.45,1215981.823,303095.5931,334618.9648,369640.9681,376463.553
51171,Virginia,Shenandoah,2948176.077,2482934.619,2836998.196,3321216.403,879704.9286,720100.5179,834779.3352,1021583.828
51173,Virginia,Smyth,1458419.539,1392432.369,1598882.988,1738170.118,405609.6323,389499.9427,468129.0095,511760.184
51175,Virginia,Southampton,1039327.175,902093.2,1159382.783,849480.005,354270.837,293944.2155,400019.6305,305545.422
51177,Virginia,Spotsylvania,594499.74,529336.958,546101.1145,500977.5125,152434.18,140004.0032,150574.7908,142700.186
51179,Virginia,Stafford,256809.6125,226519.3205,182722.1505,162284.173,75698.9674,53707.3597,42927.66,38778.4967
51181,Virginia,Surry,217772.92,214323.495,589650.5325,89530.945,80695.55,75052.524,246512.129,21458.1775
51183,Virginia,Sussex,186980.4175,167410.2825,95023.48,78382.5225,67886.293,53940.9125,29263.195,23914.325
51185,Virginia,Tazewell,1527910.484,1240738.124,1469093.139,1380770.408,450911.6428,360423.4841,425939.0809,406118.8665
51187,Virginia,Warren,494167.5425,399375.3345,395206.525,432688.5675,150714.781,99925.0858,119511.393,130276.535
51191,Virginia,Washington,2778320.167,2585239.09,2945827.201,2786504.62,748295.3232,699590.0125,834366.3504,800755.1135
51193,Virginia,Westmoreland,119060.8975,155688.7975,154315.49,117389.2425,37618.9995,42320.7895,39083.8125,28839.49
51195,Virginia,Wise,124608.175,95667.315,104832.6125,161553.45,33926.102,26239.59,29365.308,38564.1765
51197,Virginia,Wythe,2502514.499,2125059.565,1994658.798,2181153.337,695970.6634,559394.1735,533721.6472,607220.6997
51199,Virginia,York,49951.83,60906.325,19354,17625.5075,11697.1465,14704.968,4473.204,3613.7425
51510,Virginia,Alexandria City,0,0,0,0,0,0,0,0
51515,Virginia,Bedford City,0,0,0,0,0,0,0,0
51520,Virginia,Bristol City,0,0,0,0,0,0,0,0
51530,Virginia,Buena Vista City,0,0,0,0,0,0,0,0
51540,Virginia,Charlottesville City,0,0,0,0,0,0,0,0
51550,Virginia,Chesapeake City,168165.4775,143103.8825,158142.7175,231043.4405,44491.369,38813.5745,43075.883,76656.6442
